tt1,2021-11-16 14:28:02,2021-11-16 14:28:33,2
tt1,2021-11-16 14:32:00,2021-11-16 14:57:55,31
tt1,2021-11-16 15:48:00,2021-11-16 15:59:17,5
tt1,2021-11-16 16:03:00,2021-11-16 16:07:54,3
tt1,2021-11-21 19:53:04,2021-11-21 19:53:44,2
tt1,2021-11-29 12:48:00,2021-11-29 12:53:07,19
tt1,2021-11-29 14:14:00,2021-11-29 14:17:35,8
tt1,2021-11-29 14:35:00,2021-11-29 14:44:04,5
tt1,2021-12-01 09:03:00,2021-12-01 09:13:58,22
tt1,2021-12-02 09:04:00,2021-12-02 09:24:59,28
tt1,2021-12-02 09:33:00,2021-12-02 09:57:50,13
tt1,2021-12-03 17:31:00,2021-12-03 17:55:38,9
tt1,2021-12-03 18:02:00,2021-12-03 18:13:25,7
tt1,2021-12-03 19:47:00,2021-12-03 19:57:45,8
tt1,2021-12-03 20:00:00,2021-12-03 20:00:54,3
tt1,2021-12-07 17:53:00,2021-12-07 17:55:28,6
tt1,2022-01-26 14:23:00,2022-01-26 14:29:26,4
tt1,2022-01-26 14:31:00,2022-01-26 14:57:46,23
tt1,2022-02-01 13:59:00,2022-02-01 13:59:51,9
tt1,2022-02-01 14:00:00,2022-02-01 14:28:24,27
tt1,2022-02-01 14:30:35,2022-02-01 14:30:35,1
tt1,2022-02-01 14:30:45,2022-02-01 14:30:45,1
tt1,2022-02-01 14:30:49,2022-02-01 14:30:49,1
tt1,2022-02-01 14:30:53,2022-02-01 14:30:53,1
tt1,2022-02-01 14:31:06,2022-02-01 14:31:06,1
tt1,2022-02-14 06:53:00,2022-02-14 06:53:38,3
tt1,2022-02-14 08:50:00,2022-02-14 08:56:48,17
tt1,2022-02-14 09:02:00,2022-02-14 09:24:24,47
tt1,2022-02-15 09:48:00,2022-02-15 09:59:44,49
tt1,2022-02-15 10:00:00,2022-02-15 10:14:36,52
tt1,2022-02-15 12:19:00,2022-02-15 12:29:36,20
tt1,2022-02-15 12:30:35,2022-02-15 12:30:35,1
tt1,2022-02-15 12:30:41,2022-02-15 12:30:41,1
tt1,2022-02-15 12:31:00,2022-02-15 12:34:22,9
tt1,2022-02-15 16:35:00,2022-02-15 16:58:24,54
tt1,2022-02-15 17:06:00,2022-02-15 17:18:14,36
tt1,2022-02-16 14:20:00,2022-02-16 14:29:32,10
tt1,2022-02-16 14:30:24,2022-02-16 14:30:24,1
tt1,2022-02-16 14:31:00,2022-02-16 14:59:47,54
tt1,2022-02-18 12:24:00,2022-02-18 12:29:33,13
tt1,2022-02-18 12:30:23,2022-02-18 12:30:23,1
tt1,2022-02-18 12:30:26,2022-02-18 12:30:26,1
tt1,2022-02-18 12:30:31,2022-02-18 12:30:31,1
tt1,2022-02-18 12:31:00,2022-02-18 12:40:29,13
tt1,2022-02-21 09:43:00,2022-02-21 09:59:59,51
tt1,2022-02-21 10:00:00,2022-02-21 10:13:56,30
tt1,2022-02-22 12:26:03,2022-02-22 12:26:03,1
tt1,2022-02-22 12:30:25,2022-02-22 12:30:25,1
tt1,2022-02-22 12:30:29,2022-02-22 12:30:29,1
tt1,2022-02-22 12:32:00,2022-02-22 12:53:39,26
tt1,2022-02-24 15:11:00,2022-02-24 15:25:35,38
tt1,2022-02-24 15:35:00,2022-02-24 15:59:45,42
tt1,2022-03-01 09:46:00,2022-03-01 09:59:50,31
tt1,2022-03-01 10:01:00,2022-03-01 10:16:08,34
tt1,2022-03-04 09:34:00,2022-03-04 09:48:13,34
tt1,2022-03-10 11:07:00,2022-03-10 11:25:50,52
tt1,2022-03-13 18:52:00,2022-03-13 18:57:46,44
tt1,2022-03-13 19:01:00,2022-03-13 19:28:47,33
tt1,2022-03-13 19:30:07,2022-03-13 19:30:07,1
tt1,2022-03-13 19:31:04,2022-03-13 19:31:43,2
tt1,2022-03-17 11:39:00,2022-03-17 11:49:15,19
tt1,2022-03-18 14:36:00,2022-03-18 14:59:45,39
tt1,2022-03-24 11:55:00,2022-03-24 11:59:54,5
tt1,2022-03-24 12:03:00,2022-03-24 12:22:12,6
tt1,2022-03-25 01:49:00,2022-03-25 01:58:53,20
tt1,2022-03-25 02:00:00,2022-03-25 02:04:43,13
tt1,2022-03-28 12:40:00,2022-03-28 12:53:51,15
tt1,2022-03-30 11:03:00,2022-03-30 11:07:27,3
tt1,2022-03-30 12:36:00,2022-03-30 12:55:39,32
tt1,2022-03-30 13:00:00,2022-03-30 13:14:18,24
tt1,2022-04-01 09:25:00,2022-04-01 09:29:04,8
tt1,2022-04-01 09:30:29,2022-04-01 09:30:29,1
tt1,2022-04-01 09:30:32,2022-04-01 09:30:32,1
tt1,2022-04-01 09:31:00,2022-04-01 09:46:24,25
tt1,2022-04-01 14:28:00,2022-04-01 14:29:57,9
tt1,2022-04-01 14:30:23,2022-04-01 14:30:23,1
tt1,2022-04-01 14:30:27,2022-04-01 14:30:27,1
tt1,2022-04-01 14:31:00,2022-04-01 14:49:34,21
tt1,2022-04-04 10:55:00,2022-04-04 10:58:25,9
tt1,2022-04-05 10:17:00,2022-04-05 10:29:47,20
tt1,2022-04-05 10:31:00,2022-04-05 10:33:18,4
tt1,2022-04-07 09:24:09,2022-04-07 09:24:09,1
tt1,2022-04-07 14:51:00,2022-04-07 14:59:30,13
tt1,2022-04-07 15:00:00,2022-04-07 15:20:44,24
tt1,2022-04-08 09:22:00,2022-04-08 09:29:24,7
tt1,2022-04-08 09:30:06,2022-04-08 09:30:06,1
tt1,2022-04-08 09:31:00,2022-04-08 09:39:59,14
tt1,2022-04-08 10:40:00,2022-04-08 10:59:31,50
tt1,2022-04-12 09:53:04,2022-04-12 09:53:45,2
tt1,2022-04-12 14:02:00,2022-04-12 14:19:02,9
tt1,2022-04-21 15:52:00,2022-04-21 15:59:59,14
tt1,2022-04-21 16:01:00,2022-04-21 16:04:47,11
tt1,2022-04-21 18:37:00,2022-04-21 18:37:37,4
tt1,2022-04-26 09:21:02,2022-04-26 09:21:25,2
tt1,2022-04-27 13:42:00,2022-04-27 13:56:17,24
tt1,2022-04-27 14:21:00,2022-04-27 14:29:47,13
tt1,2022-04-27 14:30:45,2022-04-27 14:30:45,1
tt1,2022-04-27 14:31:00,2022-04-27 14:37:35,10
tt1,2022-04-28 08:40:00,2022-04-28 08:58:31,9
tt1,2022-04-28 09:00:00,2022-04-28 09:17:09,18
tt1,2022-04-28 09:37:00,2022-04-28 09:58:01,17
tt1,2022-04-28 10:03:00,2022-04-28 10:16:28,18
tt1,2022-04-28 11:50:00,2022-04-28 11:59:26,22
tt1,2022-04-28 12:00:00,2022-04-28 12:29:33,19
tt1,2022-04-28 12:30:14,2022-04-28 12:30:14,1
tt1,2022-04-28 12:30:18,2022-04-28 12:30:18,1
tt1,2022-04-28 12:30:24,2022-04-28 12:30:24,1
tt1,2022-04-28 12:30:39,2022-04-28 12:30:39,1
tt1,2022-04-28 12:30:50,2022-04-28 12:30:50,1
tt1,2022-04-28 12:30:54,2022-04-28 12:30:54,1
tt1,2022-04-28 12:31:00,2022-04-28 12:33:07,6
tt1,2022-04-29 09:01:00,2022-04-29 09:28:33,64
tt1,2022-04-29 09:30:28,2022-04-29 09:30:28,1
tt1,2022-04-29 09:31:00,2022-04-29 09:56:19,24
tt1,2022-05-02 09:34:00,2022-05-02 09:54:49,34
tt1,2022-05-05 15:18:00,2022-05-05 15:29:03,6
tt1,2022-05-05 15:32:00,2022-05-05 15:37:09,12
tt1,2022-05-09 11:08:00,2022-05-09 11:25:16,31
tt1,2022-05-10 09:32:00,2022-05-10 09:51:01,54
tt1,2022-05-12 10:50:00,2022-05-12 10:59:58,43
tt1,2022-05-12 11:00:00,2022-05-12 11:18:17,40
tt1,2022-05-13 12:01:00,2022-05-13 12:25:12,32
tt1,2022-05-16 12:57:00,2022-05-16 12:59:28,13
tt1,2022-05-16 13:00:00,2022-05-16 13:11:32,61
tt1,2022-05-18 13:33:00,2022-05-18 13:59:51,81
tt1,2022-05-23 09:21:00,2022-05-23 09:29:47,8
tt1,2022-05-23 09:30:22,2022-05-23 09:30:22,1
tt1,2022-05-23 09:30:27,2022-05-23 09:30:27,1
tt1,2022-05-23 09:34:00,2022-05-23 09:58:49,12
tt1,2022-05-24 09:20:00,2022-05-24 09:29:07,11
tt1,2022-05-24 09:30:05,2022-05-24 09:30:05,1
tt1,2022-05-24 09:30:35,2022-05-24 09:30:35,1
tt1,2022-05-24 09:30:40,2022-05-24 09:30:40,1
tt1,2022-05-24 09:32:00,2022-05-24 09:49:03,14
tt1,2022-05-25 09:08:00,2022-05-25 09:29:07,22
tt1,2022-05-25 09:33:04,2022-05-25 09:33:52,2
